5129,13,106,0,7,71,855,198,2
0,11608,3,1409,0,5261,5,113,0
57,5,1508,0,0,4,4,271,0
0,83,0,2704,0,27,0,0,0
0,0,1,0,1091,3,0,0,0
0,189,16,15,0,4491,0,68,0
26,0,0,0,1,0,1053,0,0
69,4,343,0,0,50,10,2956,0
0,0,0,0,1,0,0,0,696
