val_loss,val_acc,loss,acc,TimeHistory
1.2803580893410578,0.5377777658568488,1.8459414096526157,0.2972839508380419,1.431929588317871
0.9779444445504083,0.6266666589842902,1.0286193460299644,0.5634567913302669,0.942488431930542
0.7792408884896173,0.6577777658568488,0.8584184399651892,0.6103703713711397,0.9594855308532715
0.6906331819958157,0.6755555441644456,0.7207530140582427,0.683950618137548,0.9370589256286621
0.6361644260088603,0.7199999949667188,0.6861789297763212,0.7056790132875795,0.9310083389282227
0.673130026128557,0.666666656335195,0.5986436412069532,0.7476543219589893,0.9283926486968994
0.60692223072052,0.7422222105662027,0.6175079253573477,0.7214814823939476,0.9400913715362549
0.545647142595715,0.7777777735392253,0.5642389657173628,0.7451851860976514,0.9386568069458008
0.5977753093507555,0.7822222177187602,0.5192187136190909,0.7679012352154578,0.9311361312866211
0.6746168941921658,0.6444444411330753,0.5255097806600877,0.7708641983255928,1.0203070640563965
0.5731344485282898,0.7733333309491476,0.5130119552141355,0.7585185193426816,1.0610716342926025
0.6144037153985765,0.7199999941719903,0.495698086494281,0.7856790129343668,1.0945556163787842
0.47770964596006604,0.7822222158643934,0.5054041642612881,0.7753086427700372,1.1039738655090332
0.48507344563802085,0.8044444386164348,0.43744164485990267,0.8167901240160436,1.0969321727752686
0.4912253999710083,0.7777777730094062,0.42384846451841757,0.8172839509410623,1.0872390270233154
0.5989253359370762,0.751111106607649,0.46569839624711024,0.8039506179609417,1.0648953914642334
0.4380285856458876,0.8133333288298713,0.45297286953455135,0.8079012349799827,1.0922532081604004
0.5859194371435378,0.7288888788223267,0.4290248801384443,0.8103703710767958,1.0647640228271484
0.45532971421877544,0.7866666626930237,0.44313736156181055,0.8000000003826471,1.0873439311981201
0.4447003620200687,0.8088888841205173,0.37509904081438794,0.8414814819229973,1.0975184440612793
0.4225823610358768,0.8088888843854268,0.3807722541137978,0.840493827543141,1.068347454071045
0.5117954868740505,0.7822222177187602,0.3930566718843248,0.8241975313940166,1.084374189376831
0.4423516391383277,0.8222222169240315,0.41221026450027654,0.8246913585545104,1.0801420211791992
0.44965558846791587,0.7999999941719903,0.35965490541340395,0.8404938279257881,1.0703065395355225
0.42089098148875764,0.808888885445065,0.35657863237239695,0.8528395066732242,1.1388967037200928
0.4887399111853705,0.7911111047532824,0.37272829875533964,0.8301234571433361,1.0857629776000977
0.4727489953570896,0.7911111058129204,0.41213080834459376,0.8192592597890783,1.0271615982055664
0.3867260807090335,0.8266666637526618,0.35379574790413,0.8474074077017514,0.972412109375
0.43704523828294545,0.8488888851801555,0.33701799533985277,0.8498765437396956,0.9442121982574463
0.398923692173428,0.813333326710595,0.3075375781530215,0.8760493831575653,0.9942595958709717
0.3665316273106469,0.8266666618982951,0.31883751613122446,0.8612345682544473,0.9496405124664307
0.44238722006479897,0.8444444375567967,0.3279501215322518,0.8567901239277405,0.9461479187011719
0.34373249967892966,0.8222222190433078,0.3284674840061753,0.8592592598185127,0.9284086227416992
0.3532981749375661,0.8488888841205173,0.28802094562554065,0.8765432103180592,1.017167329788208
0.40139998144573635,0.8399999957614475,0.31035952985286713,0.8651851853912259,0.9454431533813477
0.39906503982014124,0.8177777730094062,0.3373643472459581,0.8488888893598392,0.9365077018737793
0.3360124827755822,0.8177777743339538,0.30138810767067803,0.8765432102297559,0.9361429214477539
0.3263980156845517,0.8533333283000523,0.267752591577577,0.8839506177549009,0.9382357597351074
0.3363837847444746,0.8311111063427395,0.26384965896606444,0.8923456793066896,0.9401569366455078
0.3067264942328135,0.8533333290947808,0.25512529018484514,0.8943209881252713,0.9314587116241455
0.3316882104343838,0.8533333298895094,0.26459196705141186,0.8967901236922653,0.9387791156768799
0.3710080932246314,0.8355555515819125,0.24679162391909845,0.8938271606998679,0.945842981338501
0.3366374198595683,0.853333326710595,0.24651063275925908,0.8958024695773183,0.9451749324798584
0.3725310696495904,0.8266666592491998,0.2608458513389399,0.8874074076134482,0.9480001926422119
0.3615739421049754,0.8311111050181919,0.2624710504213969,0.8888888892421016,0.9405877590179443
0.3554254459672504,0.8444444433848063,0.33983703201199755,0.8676543212525638,1.1087584495544434
0.31220822917090524,0.8755555521117316,0.3078681058206676,0.8750617286894057,1.0935592651367188
0.31937177472644385,0.8533333290947808,0.24095832958633517,0.8982716053209187,1.0564537048339844
0.331119210852517,0.8533333272404141,0.25098045941488245,0.8913580249857019,1.0314359664916992
0.2857530391878552,0.8666666637526618,0.2400170009886777,0.9051851854500947,1.0391168594360352
0.30536706421110366,0.8622222171889411,0.23286940801290817,0.9007407409762159,1.01139497756958
0.2864614631070031,0.8622222193082174,0.24308286397545426,0.9002469138451564,1.0519194602966309
0.2957048384348551,0.8399999957614475,0.2254951927912088,0.9096296298356704,1.0331804752349854
0.3174882055653466,0.8711111058129205,0.21554307444595996,0.9101234571727705,1.035473346710205
0.2775318495432536,0.8622222182485793,0.2560746263869015,0.9012345681367097,1.0370335578918457
0.30691962401072187,0.8666666634877522,0.24572829224445203,0.896790123898306,1.025282382965088
0.28054884082741205,0.8799999978807237,0.23407692435347005,0.896296296796681,1.0435075759887695
0.33374942183494566,0.8622222177187602,0.23379012670781876,0.903209876778685,1.055734395980835
0.4097021766503652,0.8711111068725585,0.26213653723398844,0.8967901238688716,1.024686574935913
0.29858041101031835,0.8622222185134888,0.329442323534577,0.8750617286894057,1.046051025390625
0.2799174239238103,0.8844444420602586,0.2419133558023123,0.8987654323342406,1.0500564575195312
0.2506416180398729,0.8755555510520935,0.2148662256753003,0.9056790125811541,1.045454502105713
0.24225606110360887,0.8755555526415507,0.21619983815852506,0.9032098768081194,1.0323665142059326
0.2560652810997433,0.8711111071374681,0.20750175556282938,0.9165432102003215,1.0296473503112793
0.31278791122966343,0.866666661368476,0.19618588736027848,0.9130864199885615,1.0265605449676514
0.31008744835853574,0.8666666634877522,0.2254561006213412,0.9086419754852483,1.0318717956542969
0.2636186582512326,0.8755555510520935,0.19955452812306676,0.9214814816875222,1.028402328491211
0.23862866858641307,0.8844444410006205,0.19450843470332063,0.9180246915640654,1.0327203273773193
0.2848833389414681,0.8888888875643413,0.19612271355258093,0.9234567902706288,1.0377671718597412
0.27188152101304797,0.8711111068725585,0.1800162548194697,0.9244444446504851,1.0339775085449219
0.31861300574408635,0.8622222193082174,0.18824779678274084,0.9180246915934999,1.026660442352295
0.42759560293621485,0.8711111076672872,0.2321488121630233,0.9027160496181912,1.0220541954040527
0.3178168903456794,0.8533333283000523,0.3285281820650454,0.8770370372430778,1.0315039157867432
0.25787241684065926,0.902222220632765,0.2544658804454921,0.8844444447682228,1.029569149017334
0.2628985439406501,0.8666666618982951,0.19620446018230767,0.9224691361851163,1.038898229598999
0.34992660840352374,0.8577777719497681,0.20099104132181334,0.9150617288071432,1.0412087440490723
0.25498389389779835,0.8799999976158142,0.21597730660144193,0.9120987657853115,1.0485918521881104
0.3229097476270464,0.8711111081971062,0.20817232725061016,0.9116049385659488,1.0649831295013428
0.3050780619515313,0.8755555523766412,0.20242529548244712,0.9200000003532127,1.0236537456512451
0.2740133308039771,0.8622222174538506,0.1913065826083407,0.9209876545564628,1.0274059772491455
0.22352536453141106,0.9066666640175713,0.17975643552379844,0.928395062022739,1.016528606414795
0.3007652735710144,0.8888888862397936,0.17741646645981587,0.9288888891832329,1.0439138412475586
0.2494078020254771,0.9022222185134887,0.17426481628859486,0.9279012348033764,1.040637731552124
0.2300981279876497,0.8888888862397936,0.2012531414591236,0.9195061729866781,1.0433881282806396
0.28997031807899476,0.8711111081971062,0.1950991604578348,0.913580247266793,1.036623477935791
0.23929459777143267,0.9155555534362793,0.16683446317543218,0.9328395063494459,1.0367560386657715
0.23422727664311727,0.8888888851801554,0.16361474006264298,0.9323456792183864,1.032966136932373
0.26213278035322823,0.8977777761883206,0.16507053217034282,0.9303703705469767,1.0310497283935547
0.2734271776676178,0.8755555523766412,0.17311160493780064,0.9288888890066265,1.0302541255950928
0.2686294253667196,0.8711111063427396,0.1801000432394169,0.9244444447976572,1.0520532131195068
0.24121785779794058,0.8933333304193285,0.1680314603558293,0.9283950620521734,1.0308573246002197
0.23841872274875642,0.893333330684238,0.20124347858222913,0.9195061731632845,1.019852876663208
0.31505924224853515,0.8755555534362793,0.21999082682309326,0.9101234570255986,1.0393061637878418
0.23856502917077807,0.8799999957614475,0.1925174179194886,0.9239506176371634,1.0768721103668213
0.23388247821066116,0.8933333293596903,0.16225248319131358,0.9353086421813493,1.0383100509643555
0.21479777806335026,0.911111109521654,0.18307650944333018,0.9298765435042204,1.0437994003295898
0.2860875752237108,0.884444440735711,0.18133572717507682,0.9308641977074705,1.0441126823425293
0.25621739447116854,0.8977777751286825,0.16224567239667162,0.9353086420636119,1.0478603839874268
0.25446482128567166,0.9155555523766412,0.15610549103330681,0.9392592594064312,1.0346529483795166
0.19991676244470807,0.937777775923411,0.1526134865593027,0.938271605114878,1.0343213081359863
0.26136526929007636,0.8977777756585015,0.16233306871520148,0.9372839508821935,1.0255773067474365
0.2870027089118958,0.8755555521117316,0.17553635949705854,0.9283950618461326,1.0506808757781982
0.23465931640730964,0.902222220632765,0.1659435890044695,0.9343209878603618,1.0331425666809082
0.3198862584431966,0.9022222187783983,0.15110503518287047,0.9387654322753718,1.0359694957733154
0.22678345878918965,0.8933333317438762,0.16636836952633327,0.9293827163142923,1.0277304649353027
0.25654605189959206,0.9022222193082173,0.1862998311828684,0.9234567903000631,1.0526182651519775
0.24033953441513908,0.8977777756585015,0.1640049703474398,0.9313580249562675,1.0390925407409668
0.24333907034662033,0.8933333293596903,0.15569530215528277,0.9407407408879127,1.0460505485534668
0.25610024955537586,0.8844444417953491,0.14591414002724637,0.9427160496476256,1.043370246887207
0.24499588304095798,0.9111111084620158,0.15632185536402243,0.9382716050854436,1.046299934387207
0.20694861001438564,0.9199999986754523,0.13510486004529176,0.9402469138451565,1.0263257026672363
0.24798912359608544,0.9022222198380364,0.12987975747680958,0.9506172840094861,1.0464153289794922
0.196872514684995,0.9288888880941603,0.1260786098830494,0.9491358027340453,1.0381278991699219
0.22619512842761147,0.9111111097865634,0.15926972808661286,0.9343209880075337,1.083890676498413
0.2456634870502684,0.9288888872994316,0.1963801097428357,0.9209876545564628,1.105137825012207
0.2441012046734492,0.9022222203678555,0.1646448885217125,0.9402469137274189,1.039571762084961
0.18250710911220974,0.9199999978807237,0.16200289091946166,0.9308641977663393,1.025101900100708
0.24078316311041514,0.9066666642824809,0.13236719632590258,0.9446913582601665,1.059842586517334
0.22104100267092386,0.9155555526415508,0.14944922706227243,0.9402469137862877,1.0327873229980469
0.21943594210677678,0.9155555531713697,0.1501978411571479,0.9367901236628309,1.0274279117584229
0.2509242390261756,0.9111111076672872,0.13166505538387063,0.9466666668727074,1.045236349105835
0.22782874001397027,0.9111111087269254,0.14167059261121867,0.9441975310113695,1.0237550735473633
0.24335033787621393,0.9155555526415508,0.12424655272636885,0.9520987656087051,1.0255403518676758
0.20807536813947888,0.9244444433848064,0.13110167154559382,0.9496296299534079,1.0549535751342773
0.20132418851057687,0.9288888867696127,0.14056942799944935,0.9476543211642606,1.026289463043213
0.23184734688864814,0.9066666634877523,0.11843997953850546,0.9550617287777088,1.0395867824554443
0.2128367218044069,0.9066666642824809,0.17745217168772662,0.9303703706941487,1.027726173400879
0.2752370777395036,0.888888885445065,0.15292760141837744,0.9343209878309273,1.0616693496704102
0.22307160900698766,0.9377777772479587,0.14966113037165302,0.9367901236039621,1.0224642753601074
0.22123966587914362,0.9066666634877523,0.12434660776161853,0.9486419756324203,1.0323114395141602
0.22416359000735814,0.9155555537011888,0.12209062680786038,0.9491358027340453,1.0219476222991943
0.25726241840256586,0.9022222190433078,0.12637050925949472,0.9570370372430778,1.0338659286499023
