val_loss,val_spectral_information_divergence_loss,loss,spectral_information_divergence_loss,TimeHistory
11.86120461890038,11.86120461890038,18.37030991876661,18.37030991876661,78.29947447776794
11.396794525308811,11.396794525308811,12.497888174079552,12.497888174079552,75.87345480918884
