9.269027882441597255e-01
9.651474530831098964e-01
8.261904761904761418e-01
5.236541598694942623e-01
8.996282527881040991e-01
9.602385685884692323e-01
8.496240601503759482e-01
6.852103120759837074e-01
0.000000000000000000e+00
