val_loss,val_spectral_information_divergence_loss,loss,spectral_information_divergence_loss,TimeHistory
17.191176307759385,17.191176307759385,21.546211468423795,21.546211468423795,78.85272431373596
12.153566017962516,12.153566017962516,13.028004350774959,13.028004350774959,79.39784526824951
