val_loss,val_acc,loss,acc,TimeHistory
1.2717633454004924,0.5377777720822229,1.879915962866795,0.23012345689314384,1.4121456146240234
1.0281086439556546,0.5955555540985531,1.2916454183908157,0.5200000012068101,0.9457740783691406
0.8908480217721727,0.6577777708901299,1.0338913157839833,0.5669135811299454,0.9412558078765869
0.7513412359025743,0.6977777735392252,0.8595002637969122,0.6548148157861498,0.936009407043457
0.7608867269092136,0.6399999878141616,0.7338889498180813,0.6977777784547688,0.9376249313354492
0.6122038753827413,0.768888885445065,0.7532264662966316,0.679506173722538,1.0025904178619385
0.6934650908576118,0.5999999961588118,0.6747226039568583,0.7081481489428767,1.1186084747314453
0.619901389280955,0.7022222158643935,0.6296566207026258,0.7239506183141543,0.985262393951416
0.5651423152287801,0.7733333309491476,0.5560235751999749,0.7595061734576284,0.9729297161102295
0.5790542822413974,0.755555550787184,0.5021920126455801,0.7802469141395004,0.9591765403747559
0.6119467404153612,0.6977777661217583,0.45947659034787874,0.8019753091423599,0.9463882446289062
0.5984313360850017,0.7466666618982951,0.4624770847661996,0.802469136391157,0.9457604885101318
0.5425491449568006,0.7333333293596903,0.4353015511565738,0.8306172846864771,0.9456024169921875
0.5394642986191643,0.7422222142749363,0.4491355786058638,0.8088888893304048,0.994896650314331
0.4905707625548045,0.7777777738041348,0.40735452356161894,0.8202469139923284,0.9349851608276367
0.5555415516429477,0.7733333264456855,0.39946943681917074,0.8212345684310536,0.9445819854736328
0.5268569138314989,0.7822222153345744,0.38134974283936585,0.8281481487074016,0.92726731300354
0.4993806240293715,0.768888881471422,0.3927556390821198,0.824691358525076,0.9272422790527344
0.4746082560221354,0.8088888857099745,0.3949878681736228,0.83061728430383,0.9364714622497559
0.4629059663083818,0.791111106607649,0.3599763942500691,0.8385185189894688,0.9359071254730225
0.44193824264738296,0.8133333290947808,0.3379337842228972,0.8523456794244272,0.9444904327392578
0.49407670312457613,0.7733333237965901,0.3408888549863556,0.8474074080255296,0.9405596256256104
0.46693814198176065,0.7866666621632046,0.3540841197673185,0.838024691681803,0.9258139133453369
0.4304006221559313,0.7955555491977268,0.3368774563736386,0.8553086425051277,0.929527759552002
0.48004268169403075,0.8133333317438761,0.3232448772589366,0.8632098769552914,0.935063362121582
0.4420718468560113,0.8177777711550395,0.3298820477650489,0.8607407410350847,0.9357850551605225
0.446307793325848,0.8533333290947808,0.2958120435844233,0.87061728430383,0.9421875476837158
0.38936342477798463,0.8399999954965379,0.2813403325463519,0.874567901617215,0.9508798122406006
0.49448308096991644,0.786666661898295,0.29974106741540224,0.8627160500302726,0.9214603900909424
0.3538567735089196,0.8711111076672872,0.30440446097173807,0.8829629631690037,0.9393789768218994
0.3504948752456241,0.8533333283000523,0.2717666855711996,0.8829629634633477,0.9291753768920898
0.37794564286867777,0.8444444404708015,0.2728428718484478,0.8834567904178007,0.9330663681030273
0.4014776118596395,0.8133333253860474,0.3110883416511394,0.8809876545564628,0.9237828254699707
0.34338053358925713,0.8622222171889411,0.2899690732985367,0.879012346032225,0.9323689937591553
0.400134164624744,0.8533333293596903,0.26257223501617527,0.8928395064671835,0.9393393993377686
0.35659392144944935,0.83111110607783,0.2795215446198428,0.8869135805706919,0.9350001811981201
0.3747997228304545,0.8311111066076491,0.27230853841628555,0.8824691361851162,0.940068244934082
0.31756254898177255,0.8711111052831014,0.2777775235823643,0.8770370374196841,0.9283525943756104
0.37691363904211256,0.8399999939070808,0.24911334257802845,0.8928395064083147,0.9218549728393555
0.3664061342345344,0.826666661368476,0.24949874414338005,0.8928395064966178,0.9257984161376953
0.37704454196823967,0.8755555521117316,0.25177484816975065,0.9022222225754349,0.9373643398284912
0.45086474723286096,0.8133333298895095,0.2548771984120946,0.8972839509116278,0.9420812129974365
0.4288203900390201,0.848888885974884,0.24368466166066535,0.8992592594653,0.9345386028289795
0.3782678523328569,0.8399999949667188,0.2587063142841245,0.8938271609059086,0.9267721176147461
0.384262035422855,0.8533333280351427,0.2506926915233518,0.8948148150208556,0.9442579746246338
0.34432273917728,0.857777775393592,0.2243905825747384,0.9086419755441171,0.9389853477478027
0.3620109245512221,0.8311111047532823,0.21742914014392428,0.9101234569961643,0.9235761165618896
0.3177883071369595,0.8755555526415507,0.20518581997465205,0.9160493829515245,0.9328932762145996
0.4032689572705163,0.8444444396760729,0.2099401895499524,0.9165432102591903,0.9459867477416992
0.3264229525460137,0.8533333288298712,0.23314995196130542,0.9076543213114326,0.9293479919433594
0.3128223363558451,0.8666666621632046,0.20777831534544627,0.9145679013817398,0.9358010292053223
0.2874587145116594,0.8711111079321967,0.2390025411123111,0.9061728398888199,0.9425106048583984
0.3212422634495629,0.8622222169240316,0.20689469397803883,0.9125925929458053,1.0575265884399414
0.31485024167431724,0.8666666650772095,0.25240213453769683,0.8943209879486649,1.0684847831726074
0.4101487938563029,0.8533333280351427,0.27312694333217763,0.8780246918584094,1.0393872261047363
0.3388270546330346,0.8577777740690443,0.2293830027035725,0.9106172840977892,1.0245580673217773
0.27198361992836,0.8977777756585015,0.1979748507561507,0.9145679015289119,1.0428884029388428
0.38506492296854655,0.8622222177187602,0.20145298116736943,0.9175308644035716,1.0510754585266113
0.26810383174154495,0.8844444423251682,0.23742848227789373,0.8992592595830375,1.0273559093475342
0.2741986934343974,0.8755555515819126,0.20856692950666686,0.9200000002060408,1.0225224494934082
0.2901409063074324,0.884444440735711,0.1862481736768911,0.921481481746391,1.0385265350341797
0.7058758640289307,0.7555555470784505,0.18829701826160336,0.9239506175194258,1.0448203086853027
0.32717473917537265,0.8711111087269253,0.2796750807982904,0.8888888893304048,1.044419765472412
0.30502932641241287,0.8622222182485793,0.19852252826278594,0.9185185188717312,1.0689055919647217
0.24006851461198594,0.9022222203678555,0.18155271146032545,0.926913580570692,1.020833969116211
0.22626262333658007,0.8933333296245999,0.17567464807887137,0.9328395064966178,1.0280437469482422
0.25395463943481444,0.9022222198380364,0.18107017291180882,0.9239506175194258,1.028611183166504
0.2933589354488585,0.88444444126553,0.17047189158421974,0.932839506437749,1.0306141376495361
0.23906338095664978,0.897777775923411,0.18346331205632951,0.924938271810979,1.0201349258422852
0.28029142869843376,0.8711111074023776,0.19038026224683832,0.9269135804823887,1.037527084350586
0.27742131895489164,0.8799999973509047,0.18406231476200952,0.9279012347739419,1.0212485790252686
0.29464803430769176,0.875555551317003,0.18586457617488908,0.9190123462382658,1.0301167964935303
0.3172568901379903,0.8755555518468221,0.1830906304017997,0.9244444448270915,1.0211477279663086
0.27688639601071674,0.8844444415304396,0.2068411073346197,0.9155555557615963,1.0348169803619385
0.24644393788443672,0.8666666626930237,0.17619200532083157,0.9259259262202698,1.0321104526519775
0.24212067431873746,0.8933333312140571,0.16389084801629739,0.939753086566925,1.021766185760498
0.25309884912437863,0.9111111092567444,0.17757598822499499,0.925925926161401,1.0357556343078613
0.29913960880703394,0.8711111087269253,0.1615506629958565,0.9293827163142923,1.0227808952331543
0.26154228422376846,0.8933333304193285,0.16127326489966592,0.9323456791300833,1.0278892517089844
0.2614543147881826,0.8755555518468221,0.15770774790534267,0.9343209878603618,1.0361685752868652
0.25975102848476833,0.8799999968210857,0.16067865190682587,0.9353086422402181,1.0201780796051025
